type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-10-21 16:35:46,51.49849257,0.23554832,9.94,43.237,,24.020,129,20,40,,
T,2025-10-21 16:35:47,51.49835700,0.23579878,9.94,43.286,,24.050,131,21,40,,
T,2025-10-21 16:35:48,51.49821452,0.23605678,9.94,43.179,,23.910,133,21,40,,
T,2025-10-21 16:35:49,51.49806808,0.23630816,9.94,42.939,,23.980,134,21,40,,
T,2025-10-21 16:35:50,51.49791392,0.23654922,9.94,43.471,,23.520,137,22,40,,
T,2025-10-21 16:35:51,51.49776047,0.23677799,10.00,43.383,,23.580,138,22,40,,
T,2025-10-21 16:35:52,51.49759537,0.23699935,9.99,43.970,,23.790,141,22,40,,
T,2025-10-21 16:35:53,51.49743387,0.23720136,9.94,43.247,,22.790,142,21,40,,
T,2025-10-21 16:35:54,51.49727197,0.23740084,9.94,42.434,,23.380,142,21,40,,
T,2025-10-21 16:35:55,51.49711460,0.23760035,9.99,42.009,,22.530,143,20,40,,
T,2025-10-21 16:35:56,51.49695350,0.23779707,10.33,42.266,,22.230,143,19,40,,
T,2025-10-21 16:35:57,51.49679547,0.23799361,10.01,41.925,,21.980,145,19,40,,
T,2025-10-21 16:35:58,51.49663648,0.23817077,9.94,42.096,,21.710,144,20,40,,
T,2025-10-21 16:35:59,51.49648110,0.23835045,9.94,43.032,,21.180,144,20,40,,
T,2025-10-21 16:36:00,51.49632312,0.23853430,9.94,43.603,,20.610,144,20,40,,
T,2025-10-21 16:36:01,51.49617243,0.23871958,9.94,44.632,,20.160,144,20,40,,
T,2025-10-21 16:36:02,51.49602788,0.23888249,9.94,45.115,,19.640,145,20,40,,
T,2025-10-21 16:36:03,51.49588574,0.23904946,9.94,45.892,,19.690,144,20,40,,
T,2025-10-21 16:36:04,51.49574466,0.23920504,9.94,46.266,,19.850,145,19,40,,
T,2025-10-21 16:36:05,51.49559897,0.23937667,9.94,46.653,,20.240,145,20,40,,
T,2025-10-21 16:36:06,51.49544699,0.23955623,9.94,46.506,,20.490,144,20,40,,
T,2025-10-21 16:36:07,51.49529534,0.23973877,9.94,47.077,,20.820,144,21,40,,
T,2025-10-21 16:36:08,51.49514196,0.23990992,9.94,47.765,,20.950,144,20,41,,
T,2025-10-21 16:36:09,51.49499336,0.24007950,9.94,48.580,,20.520,144,21,41,,
T,2025-10-21 16:36:10,51.49484048,0.24025869,9.94,48.833,,21.200,144,23,41,,
T,2025-10-21 16:36:11,51.49468089,0.24043424,9.94,49.619,,21.670,145,23,41,,
T,2025-10-21 16:36:12,51.49451638,0.24061807,9.94,50.065,,22.170,144,23,41,,
T,2025-10-21 16:36:13,51.49435328,0.24080675,9.94,50.331,,22.600,145,23,41,,
T,2025-10-21 16:36:14,51.49418760,0.24099587,9.94,50.290,,22.780,144,23,41,,
T,2025-10-21 16:36:15,51.49402273,0.24118075,9.94,50.783,,23.010,144,23,41,,
T,2025-10-21 16:36:16,51.49385300,0.24138363,9.94,51.265,,23.040,144,23,41,,
T,2025-10-21 16:36:17,51.49368477,0.24157952,9.94,51.521,,22.740,144,23,41,,
T,2025-10-21 16:36:18,51.49351936,0.24178014,9.94,51.648,,22.830,143,23,41,,
T,2025-10-21 16:36:19,51.49335828,0.24197630,9.94,51.737,,22.560,142,23,41,,
T,2025-10-21 16:36:20,51.49320347,0.24216804,9.94,51.326,,22.450,141,23,41,,
T,2025-10-21 16:36:21,51.49304531,0.24237938,9.94,51.498,,22.500,140,23,41,,
T,2025-10-21 16:36:22,51.49289225,0.24259464,9.94,51.382,,22.640,138,24,41,,
T,2025-10-21 16:36:23,51.49274470,0.24281108,9.94,51.257,,22.630,137,23,41,,
T,2025-10-21 16:36:24,51.49260046,0.24303322,9.94,51.553,,22.420,135,22,41,,
T,2025-10-21 16:36:25,51.49245983,0.24326388,9.94,51.861,,22.420,133,23,41,,
T,2025-10-21 16:36:26,51.49232486,0.24350255,9.94,52.185,,22.240,131,21,41,,
T,2025-10-21 16:36:27,51.49220045,0.24375007,9.94,51.469,,22.020,129,20,41,,
T,2025-10-21 16:36:28,51.49207492,0.24399947,9.94,51.864,,22.110,128,19,41,,
T,2025-10-21 16:36:29,51.49195249,0.24425374,9.94,52.249,,22.110,127,19,41,,
T,2025-10-21 16:36:30,51.49184491,0.24450573,9.94,51.746,,22.110,124,18,41,,
T,2025-10-21 16:36:31,51.49173993,0.24476773,9.94,50.816,,22.380,123,18,41,,
T,2025-10-21 16:36:32,51.49163797,0.24505170,9.94,50.581,,22.690,120,20,41,,
T,2025-10-21 16:36:33,51.49153967,0.24532400,9.94,50.260,,22.200,118,20,41,,
T,2025-10-21 16:36:34,51.49144425,0.24561638,9.94,50.853,,22.130,116,21,41,,
T,2025-10-21 16:36:35,51.49135859,0.24589021,9.94,50.833,,21.540,114,20,41,,
T,2025-10-21 16:36:36,51.49127715,0.24618134,9.95,50.744,,21.270,113,20,41,,
T,2025-10-21 16:36:37,51.49120356,0.24647413,9.94,50.874,,21.120,112,20,41,,
T,2025-10-21 16:36:38,51.49113579,0.24676754,9.94,50.895,,21.430,110,20,41,,
T,2025-10-21 16:36:39,51.49106860,0.24706335,9.94,50.806,,21.730,108,19,41,,
T,2025-10-21 16:36:40,51.49101132,0.24736075,9.94,50.904,,21.360,107,19,41,,
T,2025-10-21 16:36:41,51.49095899,0.24765463,9.94,51.100,,21.130,105,20,41,,
T,2025-10-21 16:36:42,51.49091455,0.24795383,9.95,51.100,,21.320,103,20,41,,
T,2025-10-21 16:36:43,51.49087424,0.24825687,9.94,52.114,,21.820,101,21,41,,
T,2025-10-21 16:36:44,51.49083123,0.24855707,10.04,52.561,,21.410,102,23,41,,
T,2025-10-21 16:36:45,51.49079991,0.24886268,10.06,52.273,,21.590,99,23,41,,
T,2025-10-21 16:36:46,51.49078562,0.24915103,9.95,51.283,,21.360,96,23,41,,
T,2025-10-21 16:36:47,51.49076734,0.24947332,9.94,51.639,,21.430,94,24,41,,
T,2025-10-21 16:36:48,51.49075913,0.24977057,9.94,51.140,,20.930,93,24,41,,
T,2025-10-21 16:36:49,51.49075675,0.25007388,9.94,51.860,,20.740,91,24,41,,
T,2025-10-21 16:36:50,51.49075620,0.25036361,9.94,51.441,,20.090,90,23,41,,
T,2025-10-21 16:36:51,51.49076324,0.25065264,9.94,51.819,,20.750,88,23,41,,
T,2025-10-21 16:36:52,51.49077358,0.25095209,9.94,51.720,,20.770,86,25,41,,
T,2025-10-21 16:36:53,51.49078912,0.25125038,9.94,51.408,,21.260,85,25,41,,
T,2025-10-21 16:36:54,51.49081262,0.25156059,9.94,50.886,,21.730,83,25,41,,
T,2025-10-21 16:36:55,51.49084754,0.25187387,9.94,51.283,,21.640,81,25,41,,
T,2025-10-21 16:36:56,51.49087994,0.25217652,9.94,50.970,,21.220,80,24,41,,
T,2025-10-21 16:36:57,51.49092035,0.25248795,9.94,51.294,,21.550,77,23,41,,
T,2025-10-21 16:36:58,51.49096506,0.25278854,9.94,50.796,,21.510,76,22,41,,
T,2025-10-21 16:36:59,51.49101269,0.25309462,9.94,51.059,,21.640,74,22,41,,
T,2025-10-21 16:37:00,51.49106936,0.25339467,9.94,50.870,,21.570,72,22,41,,
T,2025-10-21 16:37:01,51.49113044,0.25369155,9.94,50.780,,21.530,71,22,41,,
T,2025-10-21 16:37:02,51.49119555,0.25399573,9.94,50.776,,21.850,70,21,41,,
T,2025-10-21 16:37:03,51.49127136,0.25427904,9.94,50.809,,21.750,67,24,41,,
T,2025-10-21 16:37:04,51.49134990,0.25456881,9.94,50.381,,21.730,65,24,41,,
T,2025-10-21 16:37:05,51.49143135,0.25485508,3.79,50.791,,21.990,64,25,41,,
T,2025-10-21 16:37:06,51.49152523,0.25515023,3.79,51.977,,22.330,63,25,41,,
T,2025-10-21 16:37:07,51.49161811,0.25543009,3.79,52.042,,22.140,61,26,41,,
T,2025-10-21 16:37:08,51.49171756,0.25569529,3.79,51.670,,21.770,58,25,41,,
T,2025-10-21 16:37:09,51.49182208,0.25594980,3.79,50.705,,21.450,56,27,41,,
T,2025-10-21 16:37:10,51.49192942,0.25619969,3.79,50.133,,21.120,54,27,41,,
T,2025-10-21 16:37:11,51.49203947,0.25644099,3.79,49.592,,20.880,53,27,41,,
T,2025-10-21 16:37:12,51.49215607,0.25667415,3.79,49.454,,20.640,51,27,41,,
T,2025-10-21 16:37:13,51.49227819,0.25690426,3.79,49.323,,20.870,49,26,41,,
T,2025-10-21 16:37:14,51.49240384,0.25713228,3.79,49.247,,21.290,48,25,41,,
T,2025-10-21 16:37:15,51.49253166,0.25735267,3.79,49.181,,21.090,47,25,41,,
T,2025-10-21 16:37:16,51.49266234,0.25757333,3.79,49.017,,21.080,46,25,41,,
T,2025-10-21 16:37:17,51.49280182,0.25779012,3.79,48.826,,21.500,44,24,41,,
T,2025-10-21 16:37:18,51.49294594,0.25799533,3.79,48.852,,21.610,41,24,41,,
T,2025-10-21 16:37:19,51.49309505,0.25819518,3.79,48.947,,21.790,40,23,41,,
T,2025-10-21 16:37:20,51.49324564,0.25839295,3.79,49.493,,21.740,40,22,41,,
T,2025-10-21 16:37:21,51.49339807,0.25859938,3.79,49.672,,22.250,41,22,41,,
T,2025-10-21 16:37:22,51.49355693,0.25880202,3.79,50.476,,22.840,39,23,41,,
T,2025-10-21 16:37:23,51.49371514,0.25899290,3.79,49.782,,22.090,37,23,41,,
T,2025-10-21 16:37:24,51.49387725,0.25918748,3.79,50.000,,21.910,37,23,41,,
T,2025-10-21 16:37:25,51.49403521,0.25937496,3.79,49.983,,21.760,37,23,41,,
T,2025-10-21 16:37:26,51.49419345,0.25957231,3.79,50.525,,22.390,38,23,41,,
T,2025-10-21 16:37:27,51.49435101,0.25978068,3.79,50.955,,22.470,39,24,41,,
T,2025-10-21 16:37:28,51.49450663,0.25998591,3.79,50.313,,22.530,40,25,41,,
T,2025-10-21 16:37:29,51.49465781,0.26019012,3.79,50.353,,22.130,40,25,41,,
T,2025-10-21 16:37:30,51.49480527,0.26039165,3.79,50.406,,21.790,40,25,41,,
T,2025-10-21 16:37:31,51.49494587,0.26059702,3.79,50.054,,21.590,42,25,41,,
T,2025-10-21 16:37:32,51.49508185,0.26080249,3.82,50.005,,21.080,43,25,41,,
T,2025-10-21 16:37:33,51.49520559,0.26100884,3.79,50.135,,20.700,46,25,41,,
T,2025-10-21 16:37:34,51.49533792,0.26121914,3.79,50.482,,21.130,45,21,41,,
T,2025-10-21 16:37:35,51.49546347,0.26142957,4.17,50.868,,21.290,46,20,41,,
T,2025-10-21 16:37:36,51.49558947,0.26167037,3.88,51.368,,21.830,49,20,41,,
T,2025-10-21 16:37:37,51.49571562,0.26190718,3.97,51.485,,22.040,50,20,41,,
T,2025-10-21 16:37:38,51.49585235,0.26215072,3.79,52.701,,21.820,52,20,41,,
T,2025-10-21 16:37:39,51.49598868,0.26239958,3.79,54.161,,21.670,53,23,41,,
T,2025-10-21 16:37:40,51.49611637,0.26264799,3.79,55.222,,21.820,54,24,41,,
T,2025-10-21 16:37:41,51.49624152,0.26290936,3.79,56.353,,22.340,55,25,41,,
T,2025-10-21 16:37:42,51.49635040,0.26317692,3.79,57.085,,21.770,56,26,41,,
T,2025-10-21 16:37:43,51.49645486,0.26343245,3.79,57.475,,21.850,58,25,41,,
T,2025-10-21 16:37:44,51.49655811,0.26370574,3.79,59.130,,22.170,60,25,41,,
T,2025-10-21 16:37:45,51.49665136,0.26397948,3.79,59.324,,21.990,61,25,41,,
T,2025-10-21 16:37:46,51.49674455,0.26425550,3.79,59.330,,21.740,62,25,41,,
T,2025-10-21 16:37:47,51.49683195,0.26452577,3.86,59.951,,21.070,62,25,41,,
T,2025-10-21 16:37:48,51.49692444,0.26479300,4.51,59.636,,21.250,62,24,41,,
T,2025-10-21 16:37:49,51.49701944,0.26506353,5.41,59.709,,21.600,62,24,41,,
T,2025-10-21 16:37:50,51.49706548,0.26535086,5.28,60.235,,20.960,68,23,41,,
T,2025-10-21 16:37:51,51.49714935,0.26563733,5.30,60.729,,21.270,67,22,41,,
T,2025-10-21 16:37:52,51.49723956,0.26591570,5.40,59.229,,20.680,70,18,41,,
T,2025-10-21 16:37:53,51.49730516,0.26619335,5.43,59.729,,21.280,69,20,41,,
T,2025-10-21 16:37:54,51.49737688,0.26647617,5.44,60.119,,21.270,69,21,41,,
T,2025-10-21 16:37:55,51.49743653,0.26675904,6.01,60.110,,20.790,69,20,41,,
T,2025-10-21 16:37:56,51.49749779,0.26704943,7.06,60.646,,21.330,70,20,41,,
T,2025-10-21 16:37:57,51.49754442,0.26733530,8.01,60.044,,21.030,71,20,41,,
T,2025-10-21 16:37:58,51.49758809,0.26766363,9.88,59.571,,21.930,73,21,41,,
T,2025-10-21 16:37:59,51.49763151,0.26797684,10.80,60.450,,21.740,74,21,41,,
T,2025-10-21 16:38:00,51.49766301,0.26824076,10.52,59.656,,20.570,75,19,41,,
T,2025-10-21 16:38:01,51.49765284,0.26857303,8.87,60.455,,21.000,79,20,41,,
T,2025-10-21 16:38:02,51.49769286,0.26885325,8.60,60.272,,20.460,79,18,41,,
T,2025-10-21 16:38:03,51.49771617,0.26918622,9.94,60.624,,21.680,80,17,41,,
T,2025-10-21 16:38:04,51.49775118,0.26953127,9.75,61.139,,22.490,80,17,41,,
T,2025-10-21 16:38:05,51.49771805,0.26990893,10.17,60.902,,23.460,84,17,41,,
T,2025-10-21 16:38:06,51.49771709,0.27022458,9.79,61.098,,22.210,86,19,41,,
T,2025-10-21 16:38:07,51.49775038,0.27043514,8.85,59.777,,19.590,85,17,41,,
T,2025-10-21 16:38:08,51.49776316,0.27071104,7.77,59.668,,20.450,86,17,41,,
T,2025-10-21 16:38:09,51.49776378,0.27097860,7.02,59.839,,20.090,87,19,41,,
T,2025-10-21 16:38:10,51.49775322,0.27124408,5.84,60.307,,21.250,92,20,41,,
T,2025-10-21 16:38:11,51.49774508,0.27156693,5.87,60.947,,21.570,94,19,41,,
T,2025-10-21 16:38:12,51.49774376,0.27184756,11.01,60.986,,20.720,94,18,41,,
T,2025-10-21 16:38:13,51.49773610,0.27214479,11.14,62.012,,21.140,94,20,41,,
T,2025-10-21 16:38:14,51.49772755,0.27247027,11.68,60.842,,21.790,94,21,41,,
T,2025-10-21 16:38:15,51.49772902,0.27273225,12.52,61.269,,20.030,93,21,41,,
T,2025-10-21 16:38:16,51.49769701,0.27308316,12.98,60.380,,22.340,94,21,41,,
T,2025-10-21 16:38:17,51.49764573,0.27345661,13.57,59.925,,23.540,96,21,40,,
T,2025-10-21 16:38:18,51.49765183,0.27377048,13.81,60.866,,22.660,95,22,40,,
T,2025-10-21 16:38:19,51.49761861,0.27408992,14.43,60.491,,22.980,96,20,40,,
T,2025-10-21 16:38:20,51.49751406,0.27446631,14.23,60.637,,23.900,101,19,41,,
T,2025-10-21 16:38:21,51.49745038,0.27474249,13.92,59.729,,23.010,103,19,41,,
T,2025-10-21 16:38:22,51.49739627,0.27508189,13.98,59.180,,24.010,103,18,41,,
T,2025-10-21 16:38:23,51.49734265,0.27535954,13.99,59.864,,22.950,104,18,41,,
T,2025-10-21 16:38:24,51.49724224,0.27555670,13.56,59.059,,21.270,108,17,41,,
T,2025-10-21 16:38:25,51.49717545,0.27586971,12.23,60.336,,22.190,109,15,41,,
T,2025-10-21 16:38:26,51.49707671,0.27616698,11.68,61.177,,22.770,110,17,41,,
T,2025-10-21 16:38:27,51.49700178,0.27648234,11.70,61.027,,22.780,110,19,41,,
T,2025-10-21 16:38:28,51.49690094,0.27683010,11.66,60.949,,23.950,111,19,40,,
T,2025-10-21 16:38:29,51.49684561,0.27711667,11.69,59.927,,22.920,111,19,41,,
T,2025-10-21 16:38:30,51.49674382,0.27744647,11.98,61.246,,23.970,112,19,41,,
T,2025-10-21 16:38:31,51.49674580,0.27771730,12.36,59.171,,21.500,108,18,40,,
T,2025-10-21 16:38:32,51.49665546,0.27807969,13.01,58.529,,23.830,109,16,41,,
T,2025-10-21 16:38:33,51.49658683,0.27841144,12.26,58.461,,23.730,109,15,41,,
T,2025-10-21 16:38:34,51.49654380,0.27867282,12.00,58.619,,22.240,109,16,41,,
T,2025-10-21 16:38:35,51.49648611,0.27900668,11.96,58.116,,23.270,108,16,40,,
T,2025-10-21 16:38:36,51.49641197,0.27924465,12.06,56.141,,21.510,109,15,41,,
T,2025-10-21 16:38:37,51.49635713,0.27958484,12.26,54.834,,22.620,108,16,41,,
T,2025-10-21 16:38:38,51.49628350,0.27989561,12.11,54.406,,22.020,108,17,41,,
T,2025-10-21 16:38:39,51.49622435,0.28019339,12.12,54.875,,22.360,108,17,41,,
T,2025-10-21 16:38:40,51.49617062,0.28045435,12.39,54.028,,20.880,107,17,41,,
T,2025-10-21 16:38:41,51.49609970,0.28074014,11.68,56.189,,20.960,107,17,41,,
T,2025-10-21 16:38:42,51.49605708,0.28102616,11.18,55.375,,19.330,106,17,41,,
T,2025-10-21 16:38:43,51.49601142,0.28129775,10.90,55.229,,19.250,106,18,41,,
T,2025-10-21 16:38:44,51.49596690,0.28158667,10.77,55.466,,19.430,105,18,41,,
T,2025-10-21 16:38:45,51.49591757,0.28184397,10.73,55.049,,19.220,104,18,41,,
T,2025-10-21 16:38:46,51.49586304,0.28211378,10.70,52.242,,19.580,104,18,40,,
T,2025-10-21 16:38:47,51.49582740,0.28240223,10.52,52.803,,20.220,103,18,40,,
T,2025-10-21 16:38:48,51.49579516,0.28266228,10.67,51.890,,19.680,102,19,40,,
T,2025-10-21 16:38:49,51.49575190,0.28293418,10.80,50.159,,20.330,103,20,40,,
T,2025-10-21 16:38:50,51.49571511,0.28321861,10.93,50.595,,20.540,103,20,40,,
T,2025-10-21 16:38:51,51.49566849,0.28350310,10.91,48.424,,20.250,104,19,40,,
T,2025-10-21 16:38:52,51.49563426,0.28376447,11.01,47.587,,19.640,103,19,40,,
T,2025-10-21 16:38:53,51.49559170,0.28404766,10.93,46.944,,19.590,103,19,41,,
T,2025-10-21 16:38:54,51.49556470,0.28430315,10.99,46.069,,19.510,102,19,41,,
T,2025-10-21 16:38:55,51.49553385,0.28458155,10.82,46.317,,19.320,101,17,41,,
T,2025-10-21 16:38:56,51.49550898,0.28484683,10.76,45.367,,19.160,101,16,41,,
T,2025-10-21 16:38:57,51.49547286,0.28513441,10.75,46.182,,19.020,100,17,41,,
T,2025-10-21 16:38:58,51.49544164,0.28541414,10.91,45.331,,18.840,100,17,41,,
T,2025-10-21 16:38:59,51.49541755,0.28568327,11.14,46.129,,18.640,99,17,41,,
T,2025-10-21 16:39:00,51.49540762,0.28592707,10.89,44.274,,18.660,97,18,41,,
T,2025-10-21 16:39:01,51.49539057,0.28617977,10.95,42.530,,17.840,94,20,41,,
T,2025-10-21 16:39:02,51.49537686,0.28643909,10.96,42.822,,17.360,92,20,41,,
T,2025-10-21 16:39:03,51.49537674,0.28667776,10.80,42.825,,16.880,90,19,41,,
T,2025-10-21 16:39:04,51.49538734,0.28693084,10.66,44.469,,16.830,87,19,41,,
T,2025-10-21 16:39:05,51.49539600,0.28717253,10.55,45.514,,16.040,86,20,41,,
T,2025-10-21 16:39:06,51.49540621,0.28739989,10.45,47.025,,15.270,83,21,41,,
T,2025-10-21 16:39:07,51.49542083,0.28760764,10.55,47.008,,14.290,84,21,41,,
T,2025-10-21 16:39:08,51.49544761,0.28779908,10.60,46.725,,13.580,82,21,41,,
T,2025-10-21 16:39:09,51.49545804,0.28798925,10.71,48.004,,12.510,80,20,41,,
T,2025-10-21 16:39:10,51.49548543,0.28815265,10.83,48.317,,10.930,75,20,41,,
T,2025-10-21 16:39:11,51.49549975,0.28830136,11.25,48.415,,10.210,75,18,41,,
T,2025-10-21 16:39:12,51.49553107,0.28841295,11.86,47.638,,8.980,68,17,41,,
T,2025-10-21 16:39:13,51.49559955,0.28841954,11.61,47.233,,7.010,21,15,41,,
T,2025-10-21 16:39:14,51.49564331,0.28850517,11.86,47.932,,7.340,42,14,41,,
T,2025-10-21 16:39:15,51.49569658,0.28858537,12.65,48.040,,7.890,47,16,40,,
T,2025-10-21 16:39:16,51.49569446,0.28873913,12.87,47.764,,10.210,77,16,41,,
T,2025-10-21 16:39:17,51.49566778,0.28885799,13.03,47.577,,9.160,89,16,41,,
T,2025-10-21 16:39:18,51.49567843,0.28899871,12.92,49.143,,9.460,94,18,41,,
T,2025-10-21 16:39:19,51.49560949,0.28910940,13.28,50.251,,9.250,126,20,41,,
T,2025-10-21 16:39:20,51.49555992,0.28914915,13.56,50.535,,7.320,153,19,41,,
T,2025-10-21 16:39:21,51.49547643,0.28916194,13.14,50.842,,9.780,169,16,41,,
T,2025-10-21 16:39:22,51.49544372,0.28911644,13.07,50.423,,8.130,204,15,41,,
T,2025-10-21 16:39:23,51.49536949,0.28904497,12.95,50.609,,9.400,209,15,41,,
T,2025-10-21 16:39:24,51.49529803,0.28897257,12.86,50.903,,9.150,216,16,41,,
T,2025-10-21 16:39:25,51.49519064,0.28893107,12.32,52.443,,10.960,205,15,41,,
T,2025-10-21 16:39:26,51.49510201,0.28890011,11.71,49.928,,10.050,197,16,40,,
T,2025-10-21 16:39:27,51.49500087,0.28888100,11.72,50.339,,11.720,187,17,41,,
T,2025-10-21 16:39:28,51.49491501,0.28885580,11.49,50.216,,11.190,188,16,41,,
T,2025-10-21 16:39:29,51.49482251,0.28881865,11.24,51.778,,10.110,189,17,41,,
T,2025-10-21 16:39:30,51.49470992,0.28881018,11.27,53.152,,10.850,187,17,41,,
T,2025-10-21 16:39:31,51.49463558,0.28879602,11.34,53.567,,8.770,184,17,41,,
T,2025-10-21 16:39:32,51.49454160,0.28883281,11.96,54.345,,9.730,175,17,41,,
T,2025-10-21 16:39:33,51.49445537,0.28887293,12.84,53.801,,9.990,170,17,41,,
T,2025-10-21 16:39:34,51.49438364,0.28904498,12.36,53.586,,10.830,150,18,41,,
T,2025-10-21 16:39:35,51.49429059,0.28909710,12.77,52.821,,10.530,158,18,41,,
T,2025-10-21 16:39:36,51.49415069,0.28906704,12.23,53.683,,14.010,176,18,42,,
T,2025-10-21 16:39:37,51.49403916,0.28904137,12.37,54.480,,13.780,185,17,42,,
T,2025-10-21 16:39:38,51.49392961,0.28898474,12.18,53.977,,13.820,191,17,42,,
T,2025-10-21 16:39:39,51.49379974,0.28888776,12.24,53.688,,17.640,193,16,42,,
T,2025-10-21 16:39:40,51.49365052,0.28886805,12.18,54.224,,16.760,190,14,42,,
T,2025-10-21 16:39:41,51.49348609,0.28879895,12.12,54.443,,17.610,192,14,42,,
T,2025-10-21 16:39:42,51.49333606,0.28874738,11.73,53.517,,18.250,192,13,42,,
T,2025-10-21 16:39:43,51.49318051,0.28864680,11.34,52.312,,20.720,192,12,42,,
T,2025-10-21 16:39:44,51.49299943,0.28862424,11.41,54.754,,20.170,192,15,42,,
T,2025-10-21 16:39:45,51.49280330,0.28858861,11.28,53.592,,21.450,190,15,42,,
T,2025-10-21 16:39:46,51.49263216,0.28852220,11.43,52.682,,20.750,190,15,42,,
T,2025-10-21 16:39:47,51.49245163,0.28846950,11.46,51.432,,21.120,190,15,42,,
T,2025-10-21 16:39:48,51.49227547,0.28842056,11.64,51.118,,20.890,190,16,42,,
T,2025-10-21 16:39:49,51.49207886,0.28837286,11.82,51.011,,21.590,190,17,42,,
T,2025-10-21 16:39:50,51.49185816,0.28830580,11.62,50.356,,23.540,190,16,42,,
T,2025-10-21 16:39:51,51.49166616,0.28826413,12.07,50.894,,22.400,189,15,42,,
T,2025-10-21 16:39:52,51.49146700,0.28816980,12.05,51.227,,22.730,191,16,42,,
T,2025-10-21 16:39:53,51.49125744,0.28811385,11.69,49.920,,22.450,191,15,42,,
T,2025-10-21 16:39:54,51.49105810,0.28807681,11.54,48.865,,21.570,190,14,41,,
T,2025-10-21 16:39:55,51.49086402,0.28803189,11.70,48.080,,21.970,190,14,42,,
T,2025-10-21 16:39:56,51.49069307,0.28799006,11.79,48.353,,20.600,189,14,42,,
T,2025-10-21 16:39:57,51.49051552,0.28792942,11.91,47.252,,20.290,191,14,42,,
T,2025-10-21 16:39:58,51.49034429,0.28790134,11.96,48.274,,19.990,190,13,42,,
T,2025-10-21 16:39:59,51.49015428,0.28782219,12.02,48.052,,20.390,192,12,42,,
T,2025-10-21 16:40:00,51.48997270,0.28779061,11.81,47.725,,19.620,191,13,42,,
T,2025-10-21 16:40:01,51.48980505,0.28774256,12.05,46.123,,19.690,190,16,42,,
T,2025-10-21 16:40:02,51.48964122,0.28771967,12.13,45.401,,18.900,188,14,42,,
T,2025-10-21 16:40:03,51.48944638,0.28768596,12.11,46.534,,19.550,187,14,41,,
T,2025-10-21 16:40:04,51.48927726,0.28766254,11.86,47.645,,18.560,187,15,42,,
T,2025-10-21 16:40:05,51.48910766,0.28759422,12.15,47.747,,19.240,189,15,42,,
T,2025-10-21 16:40:06,51.48896234,0.28754458,12.04,48.132,,17.290,189,15,42,,
T,2025-10-21 16:40:07,51.48880834,0.28749458,11.67,49.468,,17.090,190,14,42,,
T,2025-10-21 16:40:08,51.48866083,0.28745151,11.54,49.337,,17.070,190,14,42,,
T,2025-10-21 16:40:09,51.48853186,0.28734916,11.88,52.058,,16.000,192,14,42,,
T,2025-10-21 16:40:10,51.48838767,0.28729719,11.59,52.457,,16.600,191,13,42,,
T,2025-10-21 16:40:11,51.48824770,0.28728525,11.92,51.653,,16.360,190,12,42,,
T,2025-10-21 16:40:12,51.48812087,0.28725006,12.04,51.768,,15.290,189,13,42,,
T,2025-10-21 16:40:13,51.48798631,0.28720124,12.73,52.148,,15.300,192,13,42,,
T,2025-10-21 16:40:14,51.48787744,0.28720198,12.74,51.944,,13.750,187,12,42,,
T,2025-10-21 16:40:15,51.48775166,0.28716841,13.36,52.950,,14.520,188,12,42,,
T,2025-10-21 16:40:16,51.48761967,0.28714155,14.58,52.598,,14.560,188,13,42,,
T,2025-10-21 16:40:17,51.48756612,0.28712340,15.46,52.545,,9.560,187,12,42,,
T,2025-10-21 16:40:18,51.48752323,0.28712773,16.50,52.752,,6.940,180,11,42,,
T,2025-10-21 16:40:19,51.48745288,0.28710026,19.82,51.877,,7.950,186,9,42,,
T,2025-10-21 16:40:20,51.48738976,0.28711000,21.37,52.584,,7.630,183,8,42,,
T,2025-10-21 16:40:21,51.48740627,0.28710152,15.99,53.099,,3.850,182,10,42,,
T,2025-10-21 16:40:22,51.48737782,0.28710531,15.42,51.828,,3.930,173,9,42,,
T,2025-10-21 16:40:23,51.48734290,0.28715726,14.84,51.529,,4.220,163,9,42,,
T,2025-10-21 16:40:24,51.48729917,0.28722433,14.28,51.054,,5.120,156,11,42,,
T,2025-10-21 16:40:25,51.48724804,0.28725830,13.97,51.113,,5.320,155,13,42,,
T,2025-10-21 16:40:26,51.48714491,0.28726056,13.14,50.918,,11.100,166,16,42,,
T,2025-10-21 16:40:27,51.48704045,0.28728068,12.69,51.354,,10.580,169,15,42,,
T,2025-10-21 16:40:28,51.48696529,0.28727069,12.42,51.091,,10.450,178,15,42,,
T,2025-10-21 16:40:29,51.48688137,0.28719141,11.98,50.397,,11.020,193,14,42,,
T,2025-10-21 16:40:30,51.48680710,0.28710421,11.82,48.798,,10.780,207,13,42,,
T,2025-10-21 16:40:31,51.48675967,0.28699344,11.67,47.208,,10.510,218,13,42,,
T,2025-10-21 16:40:32,51.48670225,0.28690933,11.57,46.339,,9.310,223,12,42,,
T,2025-10-21 16:40:33,51.48664519,0.28680029,11.93,46.123,,9.970,232,12,42,,
T,2025-10-21 16:40:34,51.48658462,0.28670663,12.67,46.826,,9.560,228,12,42,,
T,2025-10-21 16:40:35,51.48658268,0.28652000,13.06,46.331,,10.860,250,13,42,,
