type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-11-09 09:25:11,51.53965236,0.08036642,9.60,57.435,,0.780,308,26,44,,
T,2025-11-09 09:25:12,51.53966061,0.08034164,9.94,58.406,,0.610,324,27,44,,
T,2025-11-09 09:25:13,51.53967666,0.08031933,9.59,58.308,,1.410,353,28,44,,
T,2025-11-09 09:25:14,51.53969335,0.08029632,9.92,58.975,,0.550,350,29,44,,
T,2025-11-09 09:25:15,51.53970639,0.08027036,9.53,59.043,,1.140,345,28,44,,
T,2025-11-09 09:25:16,51.53971788,0.08024524,9.36,59.567,,0.480,326,28,44,,
T,2025-11-09 09:25:17,51.53972638,0.08022201,9.06,58.890,,0.260,325,29,44,,
T,2025-11-09 09:25:18,51.53973761,0.08020015,8.92,58.504,,0.870,331,29,44,,
T,2025-11-09 09:25:19,51.53975100,0.08017989,9.46,58.616,,0.800,344,30,44,,
T,2025-11-09 09:25:20,51.53976221,0.08016321,9.56,58.404,,0.570,345,30,44,,
T,2025-11-09 09:25:21,51.53977378,0.08015094,8.85,58.722,,0.940,14,30,44,,
T,2025-11-09 09:25:22,51.53978897,0.08014102,8.45,57.730,,0.870,13,30,44,,
T,2025-11-09 09:25:23,51.53979837,0.08012855,7.73,58.219,,0.410,13,31,44,,
T,2025-11-09 09:25:24,51.53980584,0.08011154,8.02,58.407,,0.920,13,31,44,,
T,2025-11-09 09:25:25,51.53981208,0.08008942,7.98,58.439,,0.920,12,30,44,,
T,2025-11-09 09:25:26,51.53981768,0.08006413,8.20,58.257,,1.360,12,29,44,,
T,2025-11-09 09:25:27,51.53982433,0.08004323,8.01,57.915,,0.970,323,29,44,,
T,2025-11-09 09:25:28,51.53983155,0.08002858,8.02,56.630,,0.780,323,29,44,,
T,2025-11-09 09:25:29,51.53983802,0.08002035,8.10,55.189,,0.400,324,26,44,,
T,2025-11-09 09:25:30,51.53984313,0.08001100,7.84,54.880,,0.000,,26,44,,
T,2025-11-09 09:25:31,51.53984473,0.07999766,7.57,55.220,,0.000,,26,44,,
T,2025-11-09 09:25:32,51.53984518,0.07998857,7.48,54.818,,0.000,,27,44,,
T,2025-11-09 09:25:33,51.53984510,0.07998395,7.64,54.697,,0.000,,26,44,,
T,2025-11-09 09:25:34,51.53984517,0.07998084,7.96,54.805,,0.000,,26,44,,
T,2025-11-09 09:25:35,51.53984538,0.07997576,7.94,54.898,,0.000,,27,44,,
T,2025-11-09 09:25:36,51.53984522,0.07997316,7.44,55.078,,0.000,,27,44,,
T,2025-11-09 09:25:37,51.53984474,0.07996818,6.88,55.086,,0.000,,27,44,,
T,2025-11-09 09:25:38,51.53984440,0.07996438,6.09,55.053,,0.000,,27,44,,
T,2025-11-09 09:25:39,51.53984947,0.07995536,5.81,54.709,,0.920,322,27,44,,
T,2025-11-09 09:25:40,51.53985513,0.07994162,5.79,54.610,,0.930,322,27,44,,
T,2025-11-09 09:25:41,51.53986160,0.07992608,6.10,53.721,,1.230,322,24,44,,
T,2025-11-09 09:25:42,51.53986860,0.07990797,5.88,54.520,,1.020,322,25,44,,
T,2025-11-09 09:25:43,51.53987361,0.07988785,5.53,55.992,,0.340,322,25,44,,
T,2025-11-09 09:25:44,51.53987653,0.07987275,6.14,56.600,,0.410,322,27,44,,
T,2025-11-09 09:25:45,51.53988109,0.07985424,6.10,55.322,,0.530,322,29,44,,
T,2025-11-09 09:25:46,51.53988488,0.07984021,6.42,55.051,,0.260,322,29,44,,
T,2025-11-09 09:25:47,51.53988627,0.07980851,5.98,54.844,,0.000,,30,44,,
T,2025-11-09 09:25:48,51.53988798,0.07978749,6.09,54.711,,0.000,,30,44,,
T,2025-11-09 09:25:49,51.53988644,0.07977376,6.05,54.593,,0.000,,30,44,,
T,2025-11-09 09:25:50,51.53988355,0.07976387,6.01,53.885,,0.000,,31,44,,
T,2025-11-09 09:25:51,51.53988232,0.07975956,6.10,53.784,,0.000,,31,44,,
T,2025-11-09 09:25:52,51.53988037,0.07975387,6.06,53.540,,0.000,,31,44,,
T,2025-11-09 09:25:53,51.53987736,0.07974921,6.09,52.625,,0.000,,30,44,,
T,2025-11-09 09:25:54,51.53987517,0.07974673,6.09,52.529,,0.000,,31,44,,
T,2025-11-09 09:25:55,51.53987198,0.07974524,5.88,51.789,,0.000,,31,44,,
T,2025-11-09 09:25:56,51.53986873,0.07974452,5.94,51.227,,0.000,,30,44,,
T,2025-11-09 09:25:57,51.53986535,0.07974007,5.87,51.185,,0.000,,29,44,,
T,2025-11-09 09:25:58,51.53986378,0.07973728,5.85,51.090,,0.000,,30,44,,
T,2025-11-09 09:25:59,51.53986291,0.07973600,5.83,51.108,,0.000,,31,44,,
T,2025-11-09 09:26:00,51.53986219,0.07973464,5.57,51.016,,0.000,,29,44,,
T,2025-11-09 09:26:01,51.53986139,0.07973281,5.27,51.029,,0.000,,30,44,,
T,2025-11-09 09:26:02,51.53986088,0.07973171,5.25,51.024,,0.000,,31,44,,
T,2025-11-09 09:26:03,51.53986054,0.07973109,5.36,51.014,,0.000,,31,44,,
T,2025-11-09 09:26:04,51.53986020,0.07973030,5.54,51.094,,0.000,,31,44,,
T,2025-11-09 09:26:05,51.53985976,0.07972971,5.68,51.146,,0.000,,33,44,,
T,2025-11-09 09:26:06,51.53985942,0.07972945,5.80,51.203,,0.000,,33,44,,
T,2025-11-09 09:26:07,51.53985877,0.07972847,5.78,51.196,,0.000,,32,44,,
T,2025-11-09 09:26:08,51.53985842,0.07972797,5.69,51.193,,0.000,,32,44,,
T,2025-11-09 09:26:09,51.53985821,0.07972778,5.83,51.183,,0.000,,32,44,,
T,2025-11-09 09:26:10,51.53985803,0.07972752,5.70,51.185,,0.000,,32,44,,
T,2025-11-09 09:26:11,51.53985791,0.07972735,5.45,51.174,,0.000,,32,44,,
T,2025-11-09 09:26:12,51.53985780,0.07972725,5.21,51.168,,0.000,,32,44,,
T,2025-11-09 09:26:13,51.53985763,0.07972680,4.83,51.182,,0.000,,32,44,,
T,2025-11-09 09:26:14,51.53985753,0.07972653,4.76,51.179,,0.000,,31,44,,
T,2025-11-09 09:26:15,51.53985746,0.07972628,4.82,51.186,,0.000,,31,44,,
T,2025-11-09 09:26:16,51.53985748,0.07972620,4.84,51.213,,0.000,,31,44,,
T,2025-11-09 09:26:17,51.53985754,0.07972608,4.87,51.213,,0.000,,32,44,,
T,2025-11-09 09:26:18,51.53985758,0.07972596,4.74,51.200,,0.000,,32,44,,
T,2025-11-09 09:26:19,51.53985766,0.07972586,4.80,51.183,,0.000,,30,44,,
T,2025-11-09 09:26:20,51.53985775,0.07972583,4.99,51.166,,0.000,,28,44,,
T,2025-11-09 09:26:21,51.53985785,0.07972583,5.17,51.151,,0.000,,29,44,,
T,2025-11-09 09:26:22,51.53985795,0.07972584,5.30,51.136,,0.000,,29,44,,
T,2025-11-09 09:26:23,51.53985804,0.07972583,5.49,51.127,,0.000,,28,44,,
T,2025-11-09 09:26:24,51.53985807,0.07972573,5.32,51.119,,0.000,,26,44,,
T,2025-11-09 09:26:25,51.53985807,0.07972563,5.55,51.119,,0.000,,26,44,,
T,2025-11-09 09:26:26,51.53985798,0.07972533,5.51,51.102,,0.000,,26,44,,
T,2025-11-09 09:26:27,51.53985791,0.07972508,5.24,51.097,,0.000,,26,44,,
T,2025-11-09 09:26:28,51.53985784,0.07972483,5.26,51.085,,0.000,,26,44,,
T,2025-11-09 09:26:29,51.53985778,0.07972458,4.99,51.072,,0.000,,27,44,,
T,2025-11-09 09:26:30,51.53985772,0.07972432,10.50,51.044,,0.000,,26,44,,
T,2025-11-09 09:26:31,51.53985768,0.07972410,10.45,51.019,,0.000,,26,44,,
T,2025-11-09 09:26:32,51.53985764,0.07972390,10.42,50.999,,0.000,,25,44,,
T,2025-11-09 09:26:33,51.53985760,0.07972370,10.38,50.978,,0.000,,26,44,,
T,2025-11-09 09:26:34,51.53985763,0.07972372,10.37,51.001,,0.000,,26,44,,
T,2025-11-09 09:26:35,51.53985764,0.07972366,10.34,51.002,,0.000,,27,44,,
T,2025-11-09 09:26:36,51.53985762,0.07972354,10.39,50.996,,0.000,,27,44,,
T,2025-11-09 09:26:37,51.53985757,0.07972333,10.45,50.984,,0.000,,27,44,,
T,2025-11-09 09:26:38,51.53985749,0.07972308,10.45,50.975,,0.000,,27,44,,
T,2025-11-09 09:26:39,51.53985742,0.07972280,10.44,50.960,,0.000,,27,44,,
T,2025-11-09 09:26:40,51.53985732,0.07972252,10.46,50.943,,0.000,,27,44,,
T,2025-11-09 09:26:41,51.53985720,0.07972219,10.53,50.923,,0.000,,27,44,,
T,2025-11-09 09:26:42,51.53985712,0.07972191,10.52,50.902,,0.000,,26,44,,
T,2025-11-09 09:26:43,51.53985705,0.07972164,10.46,50.895,,0.000,,26,44,,
T,2025-11-09 09:26:44,51.53985698,0.07972140,10.37,50.885,,0.000,,26,44,,
T,2025-11-09 09:26:45,51.53985691,0.07972116,10.34,50.876,,0.000,,26,44,,
T,2025-11-09 09:26:46,51.53985685,0.07972092,10.31,50.869,,0.000,,26,44,,
T,2025-11-09 09:26:47,51.53985677,0.07972069,10.28,50.866,,0.000,,26,44,,
T,2025-11-09 09:26:48,51.53985670,0.07972049,10.25,50.862,,0.000,,26,44,,
T,2025-11-09 09:26:49,51.53985661,0.07972024,10.23,50.854,,0.000,,24,44,,
T,2025-11-09 09:26:50,51.53985653,0.07972000,10.21,50.848,,0.000,,24,44,,
T,2025-11-09 09:26:51,51.53985644,0.07971976,10.25,50.841,,0.000,,23,44,,
T,2025-11-09 09:26:52,51.53985634,0.07971951,10.25,50.839,,0.000,,20,44,,
T,2025-11-09 09:26:53,51.53985626,0.07971929,10.30,50.838,,0.000,,22,44,,
T,2025-11-09 09:26:54,51.53985618,0.07971908,10.23,50.833,,0.000,,23,44,,
T,2025-11-09 09:26:55,51.53985610,0.07971886,10.21,50.823,,0.000,,24,44,,
T,2025-11-09 09:26:56,51.53985602,0.07971860,10.21,50.809,,0.000,,24,44,,
T,2025-11-09 09:26:57,51.53985598,0.07971838,10.25,50.809,,0.000,,25,44,,
T,2025-11-09 09:26:58,51.53985594,0.07971816,10.30,50.797,,0.000,,27,44,,
T,2025-11-09 09:26:59,51.53985591,0.07971795,10.39,50.789,,0.000,,27,43,,
T,2025-11-09 09:27:00,51.53985590,0.07971778,10.43,50.775,,0.000,,27,43,,
T,2025-11-09 09:27:01,51.53985588,0.07971756,10.35,50.764,,0.000,,27,43,,
T,2025-11-09 09:27:02,51.53985582,0.07971731,10.30,50.756,,0.000,,29,43,,
T,2025-11-09 09:27:03,51.53985621,0.07971254,10.28,50.724,,0.000,,29,43,,
T,2025-11-09 09:27:04,51.53985795,0.07970468,10.35,50.234,,0.000,,28,43,,
T,2025-11-09 09:27:05,51.53986402,0.07969165,10.30,49.523,,0.000,,28,43,,
T,2025-11-09 09:27:06,51.53986806,0.07968379,10.25,49.566,,0.000,,28,43,,
T,2025-11-09 09:27:07,51.53987046,0.07967706,10.34,49.900,,0.000,,28,43,,
T,2025-11-09 09:27:08,51.53986744,0.07967428,10.36,49.333,,0.000,,29,43,,
T,2025-11-09 09:27:09,51.53986359,0.07967159,10.31,49.130,,0.000,,30,43,,
T,2025-11-09 09:27:10,51.53985923,0.07967022,10.39,48.925,,0.000,,30,43,,
T,2025-11-09 09:27:11,51.53985449,0.07966866,10.48,48.365,,0.000,,30,43,,
T,2025-11-09 09:27:12,51.53984929,0.07966634,10.55,47.824,,0.000,,30,43,,
T,2025-11-09 09:27:13,51.53984365,0.07966214,10.66,47.523,,0.000,,30,43,,
T,2025-11-09 09:27:14,51.53983974,0.07965703,10.71,47.389,,0.000,,29,43,,
T,2025-11-09 09:27:15,51.53983675,0.07965316,10.77,47.159,,0.000,,28,43,,
T,2025-11-09 09:27:16,51.53983430,0.07965015,10.79,47.025,,0.000,,28,43,,
T,2025-11-09 09:27:17,51.53983243,0.07964817,10.82,46.863,,0.000,,27,43,,
T,2025-11-09 09:27:18,51.53983092,0.07964675,10.83,46.820,,0.000,,26,43,,
T,2025-11-09 09:27:19,51.53982958,0.07964574,10.78,46.696,,0.000,,27,43,,
T,2025-11-09 09:27:20,51.53982840,0.07964487,10.78,46.680,,0.000,,27,43,,
T,2025-11-09 09:27:21,51.53982758,0.07964413,10.69,46.670,,0.000,,28,43,,
T,2025-11-09 09:27:22,51.53982698,0.07964346,10.68,46.665,,0.000,,28,43,,
T,2025-11-09 09:27:23,51.53982660,0.07964293,10.69,46.649,,0.000,,28,43,,
T,2025-11-09 09:27:24,51.53982626,0.07964241,10.73,46.631,,0.000,,28,43,,
T,2025-11-09 09:27:25,51.53982599,0.07964197,10.74,46.621,,0.000,,27,43,,
T,2025-11-09 09:27:26,51.53982584,0.07964173,10.82,46.619,,0.000,,27,43,,
T,2025-11-09 09:27:27,51.53982574,0.07964158,10.92,46.615,,0.000,,26,43,,
T,2025-11-09 09:27:28,51.53982559,0.07964131,10.96,46.616,,0.000,,26,43,,
T,2025-11-09 09:27:29,51.53982542,0.07964105,10.95,46.622,,0.000,,25,43,,
T,2025-11-09 09:27:30,51.53982530,0.07964087,10.91,46.634,,0.000,,27,43,,
T,2025-11-09 09:27:31,51.53982513,0.07964061,10.95,46.669,,0.000,,29,43,,
T,2025-11-09 09:27:32,51.53982501,0.07964045,10.97,46.709,,0.000,,29,43,,
T,2025-11-09 09:27:33,51.53982494,0.07964033,11.06,46.706,,0.000,,29,43,,
T,2025-11-09 09:27:34,51.53982489,0.07964023,11.10,46.703,,0.000,,29,43,,
T,2025-11-09 09:27:35,51.53982489,0.07964017,11.19,46.705,,0.000,,28,43,,
T,2025-11-09 09:27:36,51.53982490,0.07964013,11.19,46.707,,0.000,,28,43,,
T,2025-11-09 09:27:37,51.53982492,0.07964013,11.15,46.712,,0.000,,28,43,,
T,2025-11-09 09:27:38,51.53982493,0.07964015,11.08,46.715,,0.000,,26,43,,
T,2025-11-09 09:27:39,51.53982496,0.07964016,10.96,46.720,,0.000,,21,43,,
T,2025-11-09 09:27:40,51.53982502,0.07964015,10.92,46.724,,0.000,,21,43,,
T,2025-11-09 09:27:41,51.53982508,0.07964014,10.93,46.729,,0.000,,21,43,,
T,2025-11-09 09:27:42,51.53982514,0.07964013,10.97,46.731,,0.000,,22,43,,
T,2025-11-09 09:27:43,51.53982520,0.07964013,10.96,46.733,,0.000,,22,43,,
T,2025-11-09 09:27:44,51.53982522,0.07964015,10.91,46.733,,0.000,,22,43,,
T,2025-11-09 09:27:45,51.53982523,0.07964016,10.95,46.735,,0.000,,23,43,,
T,2025-11-09 09:27:46,51.53982523,0.07964018,11.06,46.735,,0.000,,23,43,,
T,2025-11-09 09:27:47,51.53982521,0.07964018,11.13,46.735,,0.000,,22,43,,
T,2025-11-09 09:27:48,51.53982518,0.07964019,11.11,46.733,,0.000,,22,43,,
T,2025-11-09 09:27:49,51.53982514,0.07964023,11.17,46.732,,0.000,,20,43,,
T,2025-11-09 09:27:50,51.53982511,0.07964027,11.10,46.730,,0.000,,21,43,,
T,2025-11-09 09:27:51,51.53982507,0.07964032,11.09,46.729,,0.000,,21,43,,
T,2025-11-09 09:27:52,51.53982503,0.07964040,11.20,46.744,,0.000,,21,43,,
T,2025-11-09 09:27:53,51.53982504,0.07964050,11.10,46.776,,0.000,,24,43,,
T,2025-11-09 09:27:54,51.53982503,0.07964053,11.07,46.786,,0.000,,29,43,,
T,2025-11-09 09:27:55,51.53982504,0.07964052,11.02,46.801,,0.000,,29,43,,
T,2025-11-09 09:27:56,51.53982505,0.07964051,10.96,46.808,,0.000,,29,43,,
T,2025-11-09 09:27:57,51.53982506,0.07964052,10.95,46.819,,0.000,,29,43,,
T,2025-11-09 09:27:58,51.53982515,0.07964043,10.85,46.861,,0.000,,29,43,,
T,2025-11-09 09:27:59,51.53982521,0.07964037,10.76,46.874,,0.000,,28,43,,
T,2025-11-09 09:28:00,51.53982542,0.07963351,10.74,48.036,,0.350,322,27,43,,
T,2025-11-09 09:28:01,51.53982493,0.07961792,10.82,50.147,,0.000,,28,43,,
T,2025-11-09 09:28:02,51.53982417,0.07960808,10.77,50.581,,0.000,,28,43,,
T,2025-11-09 09:28:03,51.53982590,0.07960565,10.74,50.617,,0.000,,29,43,,
T,2025-11-09 09:28:04,51.53982699,0.07960148,10.74,50.546,,0.000,,30,43,,
T,2025-11-09 09:28:05,51.53983101,0.07960254,10.71,50.885,,0.000,,30,43,,
T,2025-11-09 09:28:06,51.53983299,0.07960348,10.71,51.502,,0.000,,29,43,,
T,2025-11-09 09:28:07,51.53983456,0.07960518,10.67,51.926,,0.000,,28,43,,
T,2025-11-09 09:28:08,51.53983484,0.07960423,10.62,52.187,,0.000,,28,43,,
T,2025-11-09 09:28:09,51.53983586,0.07960412,10.59,52.412,,0.000,,28,43,,
T,2025-11-09 09:28:10,51.53983591,0.07960399,10.54,52.273,,0.000,,27,43,,
T,2025-11-09 09:28:11,51.53983521,0.07960272,10.58,52.494,,0.000,,27,43,,
T,2025-11-09 09:28:12,51.53983526,0.07960118,10.53,52.575,,0.000,,26,43,,
T,2025-11-09 09:28:13,51.53983522,0.07960000,10.51,52.713,,0.000,,26,43,,
T,2025-11-09 09:28:14,51.53983502,0.07959879,10.43,52.838,,0.000,,25,43,,
T,2025-11-09 09:28:15,51.53983473,0.07959814,10.42,52.885,,0.000,,25,43,,
T,2025-11-09 09:28:16,51.53983460,0.07959781,10.47,52.875,,0.000,,26,43,,
T,2025-11-09 09:28:17,51.53983466,0.07959765,10.55,52.885,,0.000,,26,43,,
T,2025-11-09 09:28:18,51.53983484,0.07959770,10.55,52.902,,0.000,,26,43,,
T,2025-11-09 09:28:19,51.53983496,0.07959772,10.66,52.912,,0.000,,26,43,,
T,2025-11-09 09:28:20,51.53983503,0.07959773,10.99,52.912,,0.000,,25,43,,
T,2025-11-09 09:28:21,51.53983506,0.07959772,11.41,52.912,,0.000,,21,43,,
T,2025-11-09 09:28:22,51.53983509,0.07959772,11.76,52.913,,0.000,,19,43,,
T,2025-11-09 09:28:23,51.53983510,0.07959770,12.13,52.914,,0.000,,19,43,,
T,2025-11-09 09:28:24,51.53983511,0.07959768,12.30,52.914,,0.000,,18,43,,
T,2025-11-09 09:28:25,51.53983502,0.07959755,12.60,52.930,,0.000,,16,43,,
T,2025-11-09 09:28:26,51.53983498,0.07959746,12.89,52.932,,0.000,,18,43,,
T,2025-11-09 09:28:27,51.53983496,0.07959738,12.74,52.935,,0.000,,21,43,,
T,2025-11-09 09:28:28,51.53983495,0.07959730,12.72,52.941,,0.000,,21,43,,
T,2025-11-09 09:28:29,51.53983480,0.07959711,12.50,53.016,,0.000,,21,43,,
T,2025-11-09 09:28:30,51.53983473,0.07959698,12.32,53.021,,0.000,,23,43,,
T,2025-11-09 09:28:31,51.53983469,0.07959691,12.24,53.022,,0.000,,23,43,,
T,2025-11-09 09:28:32,51.53983468,0.07959686,12.13,53.022,,0.000,,23,43,,
T,2025-11-09 09:28:33,51.53983468,0.07959684,12.11,53.023,,0.000,,21,43,,
T,2025-11-09 09:28:34,51.53983468,0.07959682,12.19,53.023,,0.000,,21,43,,
T,2025-11-09 09:28:35,51.53983467,0.07959681,12.39,53.021,,0.000,,20,43,,
T,2025-11-09 09:28:36,51.53983468,0.07959680,12.47,53.022,,0.000,,18,43,,
T,2025-11-09 09:28:37,51.53983468,0.07959679,12.41,53.021,,0.000,,13,43,,
T,2025-11-09 09:28:38,51.53983468,0.07959675,12.38,53.027,,0.000,,11,43,,
T,2025-11-09 09:28:39,51.53983478,0.07959692,12.28,53.081,,0.000,,16,43,,
T,2025-11-09 09:28:40,51.53983481,0.07959685,11.55,53.098,,0.000,,19,43,,
T,2025-11-09 09:28:41,51.53983498,0.07959705,11.20,53.154,,0.000,,25,43,,
T,2025-11-09 09:28:42,51.53983500,0.07959748,10.87,53.143,,0.000,,25,43,,
T,2025-11-09 09:28:43,51.53983485,0.07959778,10.76,53.080,,0.000,,26,43,,
T,2025-11-09 09:28:44,51.53983483,0.07959807,10.67,53.106,,0.000,,26,43,,
T,2025-11-09 09:28:45,51.53983477,0.07959846,10.65,53.103,,0.000,,26,43,,
T,2025-11-09 09:28:46,51.53983464,0.07959889,10.67,53.076,,0.000,,26,43,,
T,2025-11-09 09:28:47,51.53983452,0.07959936,10.68,53.076,,0.000,,22,43,,
T,2025-11-09 09:28:48,51.53983438,0.07959965,10.69,53.086,,0.000,,22,43,,
T,2025-11-09 09:28:49,51.53983424,0.07959984,10.64,53.085,,0.000,,23,43,,
T,2025-11-09 09:28:50,51.53983419,0.07959999,10.64,53.101,,0.000,,25,43,,
T,2025-11-09 09:28:51,51.53983404,0.07959983,10.72,53.134,,0.000,,25,43,,
T,2025-11-09 09:28:52,51.53983384,0.07959960,10.76,53.164,,0.000,,26,43,,
T,2025-11-09 09:28:53,51.53983374,0.07959947,10.79,53.173,,0.000,,27,43,,
T,2025-11-09 09:28:54,51.53983356,0.07959926,10.83,53.184,,0.000,,26,43,,
T,2025-11-09 09:28:55,51.53983344,0.07959902,10.80,53.221,,0.000,,27,43,,
T,2025-11-09 09:28:56,51.53983341,0.07959885,10.71,53.234,,0.000,,26,43,,
T,2025-11-09 09:28:57,51.53983340,0.07959848,10.55,53.320,,0.000,,27,43,,
T,2025-11-09 09:28:58,51.53983345,0.07959831,10.54,53.319,,0.000,,27,43,,
T,2025-11-09 09:28:59,51.53983338,0.07959797,10.55,53.379,,0.000,,27,43,,
T,2025-11-09 09:29:00,51.53983344,0.07959784,10.53,53.391,,0.000,,27,43,,
T,2025-11-09 09:29:01,51.53983353,0.07959788,10.45,53.408,,0.000,,29,43,,
T,2025-11-09 09:29:02,51.53983362,0.07959792,10.41,53.412,,0.000,,29,43,,
T,2025-11-09 09:29:03,51.53983348,0.07959763,10.41,53.482,,0.000,,29,43,,
T,2025-11-09 09:29:04,51.53983325,0.07959716,10.45,53.551,,0.000,,28,43,,
T,2025-11-09 09:29:05,51.53984263,0.07958471,10.49,55.244,,1.970,310,28,43,,
T,2025-11-09 09:29:06,51.53985991,0.07955322,10.55,54.288,,3.180,307,28,43,,
T,2025-11-09 09:29:07,51.53987472,0.07951456,10.49,53.507,,2.700,302,29,43,,
T,2025-11-09 09:29:08,51.53990863,0.07944018,10.65,52.948,,6.240,308,28,43,,
T,2025-11-09 09:29:09,51.53993574,0.07937655,10.72,50.885,,5.660,305,28,43,,
T,2025-11-09 09:29:10,51.53996684,0.07931043,10.67,48.435,,5.300,301,28,43,,
T,2025-11-09 09:29:11,51.54000273,0.07925069,11.33,49.021,,6.330,297,27,43,,
T,2025-11-09 09:29:12,51.54008988,0.07917034,11.12,49.981,,10.010,306,27,43,,
T,2025-11-09 09:29:13,51.54015220,0.07906662,11.33,49.527,,10.420,307,29,43,,
T,2025-11-09 09:29:14,51.54021775,0.07895257,7.10,49.210,,11.080,308,30,43,,
T,2025-11-09 09:29:15,51.54029224,0.07882419,6.74,48.868,,12.270,309,30,43,,
T,2025-11-09 09:29:16,51.54036798,0.07869550,6.30,49.196,,12.770,309,31,43,,
T,2025-11-09 09:29:17,51.54044189,0.07855270,5.99,48.717,,13.450,309,30,43,,
T,2025-11-09 09:29:18,51.54051627,0.07840639,5.90,48.467,,13.850,309,30,43,,
T,2025-11-09 09:29:19,51.54060400,0.07824990,5.32,48.300,,14.680,309,29,43,,
T,2025-11-09 09:29:20,51.54069444,0.07809200,4.96,47.340,,14.860,309,29,43,,
T,2025-11-09 09:29:21,51.54078501,0.07792597,4.80,47.633,,15.600,310,28,43,,
T,2025-11-09 09:29:22,51.54088834,0.07775145,4.81,48.522,,15.830,310,26,43,,
T,2025-11-09 09:29:23,51.54098434,0.07757465,4.98,48.563,,15.370,309,28,43,,
T,2025-11-09 09:29:24,51.54110906,0.07738802,5.40,48.979,,16.550,310,28,43,,
T,2025-11-09 09:29:25,51.54122160,0.07720849,5.25,48.554,,16.650,313,29,43,,
T,2025-11-09 09:29:26,51.54131987,0.07703847,5.15,48.712,,15.960,311,30,43,,
T,2025-11-09 09:29:27,51.54144161,0.07687055,4.81,48.201,,16.130,312,30,43,,
T,2025-11-09 09:29:28,51.54153411,0.07668921,4.53,48.313,,16.030,308,30,43,,
T,2025-11-09 09:29:29,51.54162021,0.07651134,4.22,48.088,,16.170,308,31,43,,
T,2025-11-09 09:29:30,51.54170778,0.07633578,4.29,49.010,,15.110,309,31,43,,
T,2025-11-09 09:29:31,51.54177420,0.07615973,3.99,49.769,,15.960,306,31,43,,
T,2025-11-09 09:29:32,51.54186438,0.07597439,3.79,50.691,,15.850,306,32,43,,
T,2025-11-09 09:29:33,51.54194610,0.07579222,3.82,51.856,,15.620,306,32,43,,
T,2025-11-09 09:29:34,51.54202390,0.07560736,3.79,53.011,,15.240,306,32,43,,
T,2025-11-09 09:29:35,51.54210684,0.07542551,3.79,51.896,,15.070,306,32,43,,
T,2025-11-09 09:29:36,51.54219396,0.07525279,3.79,51.347,,14.160,307,32,43,,
T,2025-11-09 09:29:37,51.54225870,0.07509544,3.79,51.370,,13.710,306,32,43,,
T,2025-11-09 09:29:38,51.54233616,0.07494336,3.79,52.955,,13.230,306,32,43,,
T,2025-11-09 09:29:39,51.54240557,0.07478585,3.79,52.808,,13.060,306,31,43,,
T,2025-11-09 09:29:40,51.54246992,0.07463408,3.79,51.930,,12.480,305,32,43,,
T,2025-11-09 09:29:41,51.54254036,0.07448705,3.79,51.585,,12.400,303,32,43,,
T,2025-11-09 09:29:42,51.54259969,0.07433763,3.79,51.518,,12.290,303,32,43,,
T,2025-11-09 09:29:43,51.54265684,0.07418474,3.79,51.562,,12.050,301,32,43,,
T,2025-11-09 09:29:44,51.54271691,0.07403774,3.79,50.945,,12.050,301,32,43,,
T,2025-11-09 09:29:45,51.54277346,0.07388711,3.79,50.465,,12.030,299,32,43,,
T,2025-11-09 09:29:46,51.54282771,0.07373701,3.79,50.606,,11.910,298,32,43,,
T,2025-11-09 09:29:47,51.54287511,0.07358558,3.79,50.071,,11.760,297,32,43,,
T,2025-11-09 09:29:48,51.54292409,0.07344265,3.79,49.191,,11.590,297,32,43,,
T,2025-11-09 09:29:49,51.54297077,0.07329465,3.79,49.256,,11.320,295,32,43,,
T,2025-11-09 09:29:50,51.54301557,0.07315218,3.79,48.980,,11.120,293,32,43,,
T,2025-11-09 09:29:51,51.54305630,0.07301204,3.79,49.069,,10.860,294,32,43,,
T,2025-11-09 09:29:52,51.54309912,0.07287779,3.79,49.036,,10.450,294,32,43,,
T,2025-11-09 09:29:53,51.54313572,0.07273419,3.79,48.816,,10.280,290,32,43,,
T,2025-11-09 09:29:54,51.54316412,0.07259779,3.79,48.079,,9.900,290,32,43,,
T,2025-11-09 09:29:55,51.54319643,0.07246195,3.79,47.797,,9.600,290,32,43,,
T,2025-11-09 09:29:56,51.54322454,0.07232634,3.79,46.926,,9.120,287,31,43,,
T,2025-11-09 09:29:57,51.54325539,0.07220628,3.79,46.933,,8.760,291,31,43,,
T,2025-11-09 09:29:58,51.54328599,0.07209080,3.87,46.854,,8.610,291,31,43,,
T,2025-11-09 09:29:59,51.54330192,0.07197515,4.43,47.785,,8.380,286,31,43,,
T,2025-11-09 09:30:00,51.54332060,0.07186401,5.15,47.891,,7.900,285,29,43,,
T,2025-11-09 09:30:01,51.54334360,0.07175285,5.58,47.982,,8.030,289,28,43,,
T,2025-11-09 09:30:02,51.54337641,0.07164971,6.88,48.185,,8.120,288,27,43,,
T,2025-11-09 09:30:03,51.54339434,0.07154045,8.40,48.064,,7.810,289,27,42,,
T,2025-11-09 09:30:04,51.54339234,0.07142312,7.87,48.192,,7.440,277,26,42,,
