type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-10-21 17:55:20,51.49112766,0.28737726,3.79,52.795,,13.090,49,22,42,20251021-185520,GPS Logger: 20251021-185520 - Car drive 2
T,2025-10-21 17:55:21,51.49120920,0.28749131,3.79,51.876,,12.890,37,23,42,,
T,2025-10-21 17:55:22,51.49130056,0.28758530,3.79,51.122,,12.290,28,23,42,,
T,2025-10-21 17:55:23,51.49139499,0.28764467,3.79,51.399,,12.300,17,22,42,,
T,2025-10-21 17:55:24,51.49149252,0.28768926,3.79,51.399,,11.710,10,22,42,,
T,2025-10-21 17:55:25,51.49159772,0.28770545,3.79,51.798,,11.980,2,22,42,,
T,2025-10-21 17:55:26,51.49170337,0.28772149,3.79,51.288,,12.020,5,23,42,,
T,2025-10-21 17:55:27,51.49180038,0.28771347,3.79,51.765,,11.280,0,22,42,,
T,2025-10-21 17:55:28,51.49190474,0.28764213,3.79,51.677,,11.470,350,22,42,,
T,2025-10-21 17:55:29,51.49198604,0.28756288,4.24,51.353,,10.750,340,22,42,,
T,2025-10-21 17:55:30,51.49206367,0.28745973,4.03,52.346,,11.060,329,21,42,,
T,2025-10-21 17:55:31,51.49211812,0.28736535,3.93,53.547,,11.020,319,21,42,,
T,2025-10-21 17:55:32,51.49219035,0.28726118,3.92,54.638,,11.030,309,20,42,,
T,2025-10-21 17:55:33,51.49223750,0.28713272,3.87,56.809,,10.560,298,21,42,,
T,2025-10-21 17:55:34,51.49227787,0.28697836,3.81,57.330,,11.550,293,21,42,,
T,2025-10-21 17:55:35,51.49231241,0.28683243,3.79,58.736,,10.740,283,20,42,,
T,2025-10-21 17:55:36,51.49232367,0.28666928,3.79,59.338,,11.300,276,20,42,,
T,2025-10-21 17:55:37,51.49232308,0.28651278,3.79,59.914,,10.950,267,19,42,,
T,2025-10-21 17:55:38,51.49230556,0.28635828,3.79,60.609,,10.750,258,20,42,,
T,2025-10-21 17:55:39,51.49228053,0.28621073,3.79,62.227,,10.880,251,20,42,,
T,2025-10-21 17:55:40,51.49224844,0.28608121,3.79,62.302,,10.510,244,21,42,,
T,2025-10-21 17:55:41,51.49220238,0.28595818,3.79,62.208,,9.700,236,22,42,,
T,2025-10-21 17:55:42,51.49215713,0.28586042,3.79,62.705,,8.110,228,22,42,,
T,2025-10-21 17:55:43,51.49211769,0.28578923,3.79,62.557,,5.430,217,22,41,,
T,2025-10-21 17:55:44,51.49208964,0.28575921,3.79,62.345,,2.800,200,23,41,,
T,2025-10-21 17:55:45,51.49207635,0.28574566,3.79,62.824,,0.950,211,22,41,,
T,2025-10-21 17:55:46,51.49206624,0.28574350,3.79,63.030,,0.230,212,22,41,,
T,2025-10-21 17:55:47,51.49206832,0.28574465,3.79,62.425,,0.000,,23,41,,
T,2025-10-21 17:55:48,51.49206811,0.28574330,3.79,62.244,,0.000,,23,42,,
T,2025-10-21 17:55:49,51.49206784,0.28574361,3.79,62.252,,0.000,,23,42,,
T,2025-10-21 17:55:50,51.49206743,0.28574279,3.79,62.383,,0.000,,21,42,,
T,2025-10-21 17:55:51,51.49206749,0.28574258,3.79,62.484,,0.000,,21,42,,
T,2025-10-21 17:55:52,51.49206568,0.28574387,3.79,62.339,,0.000,,21,42,,
T,2025-10-21 17:55:53,51.49206564,0.28574382,3.79,62.306,,0.000,,20,42,,
T,2025-10-21 17:55:54,51.49206714,0.28574353,3.79,62.405,,0.000,,19,42,,
T,2025-10-21 17:55:55,51.49206729,0.28574467,3.79,62.336,,0.000,,19,42,,
T,2025-10-21 17:55:56,51.49206789,0.28574536,3.79,62.171,,0.000,,19,42,,
T,2025-10-21 17:55:57,51.49205658,0.28573921,3.79,62.126,,1.790,209,19,42,,
T,2025-10-21 17:55:58,51.49203010,0.28572779,3.79,62.255,,3.320,205,20,42,,
T,2025-10-21 17:55:59,51.49200313,0.28571619,3.79,62.457,,4.270,197,21,42,,
T,2025-10-21 17:56:00,51.49195298,0.28570810,3.79,62.468,,6.020,186,22,42,,
T,2025-10-21 17:56:01,51.49189627,0.28572584,3.79,62.383,,7.060,168,24,42,,
T,2025-10-21 17:56:02,51.49184915,0.28576513,3.79,64.182,,6.710,148,24,42,,
T,2025-10-21 17:56:03,51.49180236,0.28582335,3.79,63.624,,6.890,137,25,42,,
T,2025-10-21 17:56:04,51.49175362,0.28589779,3.79,63.634,,7.890,133,25,42,,
T,2025-10-21 17:56:05,51.49170376,0.28599983,3.79,63.999,,9.610,125,26,42,,
T,2025-10-21 17:56:06,51.49166645,0.28613236,3.79,64.887,,10.630,111,26,42,,
T,2025-10-21 17:56:07,51.49164272,0.28628807,3.79,66.120,,12.140,100,26,42,,
T,2025-10-21 17:56:08,51.49164435,0.28646124,3.79,65.908,,13.040,88,26,42,,
T,2025-10-21 17:56:09,51.49164338,0.28663635,3.79,65.999,,12.360,87,26,42,,
T,2025-10-21 17:56:10,51.49164463,0.28682047,3.79,65.807,,12.160,86,26,42,,
T,2025-10-21 17:56:11,51.49165256,0.28700765,3.79,65.631,,13.150,86,26,42,,
T,2025-10-21 17:56:12,51.49166637,0.28719880,3.79,65.422,,13.580,84,26,42,,
T,2025-10-21 17:56:13,51.49168262,0.28738157,3.79,65.631,,13.040,81,26,42,,
T,2025-10-21 17:56:14,51.49170680,0.28757453,3.79,65.992,,14.010,79,26,42,,
T,2025-10-21 17:56:15,51.49173242,0.28776949,3.79,66.453,,13.940,79,26,42,,
T,2025-10-21 17:56:16,51.49175631,0.28796200,3.79,66.516,,13.890,79,26,42,,
T,2025-10-21 17:56:17,51.49178636,0.28815951,3.79,66.367,,14.360,78,26,42,,
T,2025-10-21 17:56:18,51.49181198,0.28835817,3.79,66.714,,14.210,80,25,42,,
T,2025-10-21 17:56:19,51.49184184,0.28856490,3.79,66.813,,14.530,80,24,42,,
T,2025-10-21 17:56:20,51.49186761,0.28877699,3.79,67.014,,15.550,80,24,42,,
T,2025-10-21 17:56:21,51.49189495,0.28899101,3.79,67.215,,15.560,78,24,42,,
T,2025-10-21 17:56:22,51.49192257,0.28920335,3.79,67.477,,14.850,78,25,42,,
T,2025-10-21 17:56:23,51.49194926,0.28941269,3.79,67.225,,14.610,78,25,42,,
T,2025-10-21 17:56:24,51.49196624,0.28962658,3.79,66.146,,15.150,79,25,42,,
T,2025-10-21 17:56:25,51.49199241,0.28983864,3.79,66.152,,15.120,79,26,42,,
T,2025-10-21 17:56:26,51.49201733,0.29004526,3.79,66.112,,14.680,79,26,42,,
T,2025-10-21 17:56:27,51.49204479,0.29025358,3.79,65.824,,14.510,79,26,42,,
T,2025-10-21 17:56:28,51.49207393,0.29046151,3.79,65.910,,14.300,79,26,42,,
T,2025-10-21 17:56:29,51.49209230,0.29066536,3.79,64.180,,14.080,79,26,42,,
T,2025-10-21 17:56:30,51.49211677,0.29086813,3.79,63.836,,13.910,79,25,42,,
T,2025-10-21 17:56:31,51.49213911,0.29107043,3.79,63.758,,13.700,79,24,42,,
T,2025-10-21 17:56:32,51.49216350,0.29126823,3.79,63.203,,13.760,79,24,42,,
T,2025-10-21 17:56:33,51.49218980,0.29146924,3.79,63.143,,14.050,79,23,42,,
T,2025-10-21 17:56:34,51.49221737,0.29166445,3.79,62.132,,13.930,79,24,42,,
T,2025-10-21 17:56:35,51.49224186,0.29185578,3.79,61.723,,13.780,78,24,42,,
T,2025-10-21 17:56:36,51.49226542,0.29204317,3.79,61.634,,13.680,78,23,42,,
T,2025-10-21 17:56:37,51.49228893,0.29223242,3.79,61.165,,13.670,78,23,42,,
T,2025-10-21 17:56:38,51.49231198,0.29242802,3.79,60.700,,13.460,79,23,42,,
T,2025-10-21 17:56:39,51.49233530,0.29261600,3.79,60.643,,13.290,79,25,42,,
T,2025-10-21 17:56:40,51.49236163,0.29280027,3.79,61.088,,13.110,79,22,42,,
T,2025-10-21 17:56:41,51.49238459,0.29298170,3.79,61.190,,13.010,79,23,42,,
T,2025-10-21 17:56:42,51.49240512,0.29316241,3.79,60.620,,12.900,78,24,42,,
T,2025-10-21 17:56:43,51.49242753,0.29334591,3.79,60.192,,12.810,79,25,42,,
T,2025-10-21 17:56:44,51.49245120,0.29352697,3.79,60.227,,12.710,79,25,42,,
T,2025-10-21 17:56:45,51.49247380,0.29369917,3.79,60.081,,12.370,78,22,42,,
T,2025-10-21 17:56:46,51.49249589,0.29386054,3.79,59.564,,11.500,79,22,42,,
T,2025-10-21 17:56:47,51.49251636,0.29402885,3.79,58.863,,11.590,79,22,42,,
T,2025-10-21 17:56:48,51.49252740,0.29418211,3.79,59.162,,10.760,81,20,42,,
T,2025-10-21 17:56:49,51.49253874,0.29433189,3.79,58.832,,10.090,83,19,42,,
T,2025-10-21 17:56:50,51.49254866,0.29447950,3.79,58.289,,10.300,84,22,42,,
T,2025-10-21 17:56:51,51.49255176,0.29463416,3.79,56.734,,10.430,87,23,42,,
T,2025-10-21 17:56:52,51.49255640,0.29477265,3.79,55.871,,10.460,87,24,42,,
T,2025-10-21 17:56:53,51.49256147,0.29492341,3.79,55.381,,10.430,87,24,42,,
T,2025-10-21 17:56:54,51.49256129,0.29507584,3.79,54.984,,10.420,88,24,42,,
T,2025-10-21 17:56:55,51.49256855,0.29522386,3.79,55.294,,10.280,85,25,42,,
T,2025-10-21 17:56:56,51.49257015,0.29536878,3.79,55.117,,9.830,86,25,42,,
T,2025-10-21 17:56:57,51.49257496,0.29549774,3.79,55.339,,8.070,86,25,42,,
T,2025-10-21 17:56:58,51.49258508,0.29559455,3.79,55.857,,6.080,83,25,42,,
T,2025-10-21 17:56:59,51.49259126,0.29566604,3.79,55.652,,4.110,80,26,42,,
T,2025-10-21 17:57:00,51.49259968,0.29572476,3.79,55.278,,3.250,79,24,42,,
T,2025-10-21 17:57:01,51.49260582,0.29576424,3.79,55.443,,2.330,75,24,42,,
T,2025-10-21 17:57:02,51.49260970,0.29579663,3.79,55.828,,1.630,69,24,42,,
T,2025-10-21 17:57:03,51.49260955,0.29581733,3.79,55.961,,1.050,76,25,42,,
T,2025-10-21 17:57:04,51.49261064,0.29583799,3.79,56.212,,1.300,75,24,42,,
T,2025-10-21 17:57:05,51.49261548,0.29585965,3.79,56.009,,1.320,76,24,42,,
T,2025-10-21 17:57:06,51.49262184,0.29587617,3.79,56.375,,1.140,72,24,42,,
T,2025-10-21 17:57:07,51.49262482,0.29589099,3.79,55.702,,1.230,69,24,42,,
T,2025-10-21 17:57:08,51.49262866,0.29590169,3.79,55.445,,1.080,67,24,42,,
T,2025-10-21 17:57:09,51.49263180,0.29591154,3.79,55.802,,1.090,64,24,42,,
T,2025-10-21 17:57:10,51.49263482,0.29592581,3.79,56.014,,1.000,67,24,42,,
T,2025-10-21 17:57:11,51.49263814,0.29593844,3.79,56.023,,0.980,64,23,42,,
T,2025-10-21 17:57:12,51.49264123,0.29595022,3.79,56.787,,0.900,64,23,42,,
T,2025-10-21 17:57:13,51.49264338,0.29595850,3.79,56.776,,0.490,59,23,42,,
T,2025-10-21 17:57:14,51.49264287,0.29596149,3.79,57.009,,0.000,,24,42,,
T,2025-10-21 17:57:15,51.49264305,0.29596216,3.79,57.208,,0.000,,24,42,,
T,2025-10-21 17:57:16,51.49264295,0.29596122,3.79,57.364,,0.000,,25,42,,
T,2025-10-21 17:57:17,51.49264241,0.29596016,3.79,57.260,,0.000,,26,42,,
T,2025-10-21 17:57:18,51.49264240,0.29595881,3.79,57.088,,0.000,,25,42,,
T,2025-10-21 17:57:19,51.49264243,0.29595749,3.79,57.263,,0.000,,24,42,,
T,2025-10-21 17:57:20,51.49264172,0.29595624,3.79,57.375,,0.000,,24,42,,
T,2025-10-21 17:57:21,51.49264018,0.29595533,3.79,57.193,,0.000,,25,42,,
T,2025-10-21 17:57:22,51.49263942,0.29595388,3.79,57.019,,0.000,,25,42,,
T,2025-10-21 17:57:23,51.49263926,0.29595409,3.79,57.083,,0.000,,24,42,,
T,2025-10-21 17:57:24,51.49263899,0.29595396,3.79,57.024,,0.000,,24,42,,
T,2025-10-21 17:57:25,51.49263879,0.29595373,3.79,57.062,,0.000,,24,42,,
T,2025-10-21 17:57:26,51.49263897,0.29595366,3.79,57.060,,0.000,,25,42,,
T,2025-10-21 17:57:27,51.49263931,0.29595365,3.79,57.049,,0.000,,25,42,,
T,2025-10-21 17:57:28,51.49263948,0.29595372,3.79,57.053,,0.000,,25,42,,
T,2025-10-21 17:57:29,51.49263945,0.29595373,3.79,57.074,,0.000,,26,42,,
T,2025-10-21 17:57:30,51.49263944,0.29595379,9.94,57.068,,0.000,,26,42,,
T,2025-10-21 17:57:31,51.49264025,0.29595605,9.94,57.107,,0.290,59,26,42,,
T,2025-10-21 17:57:32,51.49264825,0.29597520,9.94,56.778,,2.450,56,26,42,,
T,2025-10-21 17:57:33,51.49266954,0.29601712,9.94,56.152,,4.590,50,26,42,,
T,2025-10-21 17:57:34,51.49271919,0.29606893,9.94,55.943,,6.650,37,26,42,,
T,2025-10-21 17:57:35,51.49275883,0.29612808,9.94,55.763,,6.080,44,25,42,,
T,2025-10-21 17:57:36,51.49278709,0.29620191,9.94,55.610,,6.670,59,25,42,,
T,2025-10-21 17:57:37,51.49281243,0.29630470,9.94,54.779,,8.290,72,25,42,,
T,2025-10-21 17:57:38,51.49279706,0.29640788,9.94,54.279,,7.550,92,26,42,,
T,2025-10-21 17:57:39,51.49276917,0.29649674,9.94,54.917,,6.970,131,26,42,,
T,2025-10-21 17:57:40,51.49271607,0.29655888,9.94,54.997,,7.860,154,25,42,,
T,2025-10-21 17:57:41,51.49264927,0.29658682,9.94,56.646,,8.090,178,25,42,,
T,2025-10-21 17:57:42,51.49257108,0.29659794,9.94,56.174,,9.370,185,25,42,,
T,2025-10-21 17:57:43,51.49248885,0.29658302,9.94,56.990,,10.780,187,25,42,,
T,2025-10-21 17:57:44,51.49238964,0.29656022,9.94,56.304,,12.070,189,25,42,,
T,2025-10-21 17:57:45,51.49228322,0.29653653,9.94,56.352,,12.350,189,24,42,,
T,2025-10-21 17:57:46,51.49217834,0.29650619,9.94,56.992,,11.530,191,24,42,,
T,2025-10-21 17:57:47,51.49206714,0.29647003,9.94,57.619,,12.660,192,24,42,,
T,2025-10-21 17:57:48,51.49195016,0.29642893,9.94,56.724,,13.960,193,24,42,,
T,2025-10-21 17:57:49,51.49182704,0.29637530,9.94,56.595,,14.890,195,23,42,,
T,2025-10-21 17:57:50,51.49169548,0.29630076,9.94,56.980,,15.910,202,23,42,,
T,2025-10-21 17:57:51,51.49156796,0.29620551,9.94,56.331,,16.960,207,24,42,,
T,2025-10-21 17:57:52,51.49143427,0.29608222,9.94,56.527,,17.410,212,23,42,,
T,2025-10-21 17:57:53,51.49130911,0.29594765,9.94,56.267,,16.750,217,23,42,,
T,2025-10-21 17:57:54,51.49120401,0.29580441,9.94,56.421,,15.880,220,22,42,,
T,2025-10-21 17:57:55,51.49110331,0.29563885,9.94,56.814,,15.230,229,22,42,,
T,2025-10-21 17:57:56,51.49101152,0.29548090,9.94,56.525,,14.640,233,22,42,,
T,2025-10-21 17:57:57,51.49094362,0.29531007,9.94,56.558,,14.240,238,22,42,,
T,2025-10-21 17:57:58,51.49087870,0.29513472,9.94,57.706,,13.480,243,22,42,,
T,2025-10-21 17:57:59,51.49082319,0.29496138,9.94,57.084,,13.650,245,23,42,,
T,2025-10-21 17:58:00,51.49077927,0.29478372,9.94,57.603,,13.090,250,23,42,,
T,2025-10-21 17:58:01,51.49073766,0.29460768,9.94,56.717,,12.820,255,23,42,,
T,2025-10-21 17:58:02,51.49071275,0.29443925,9.94,56.220,,12.010,260,23,42,,
T,2025-10-21 17:58:03,51.49069434,0.29429238,9.94,55.978,,9.740,262,23,42,,
T,2025-10-21 17:58:04,51.49068538,0.29417215,9.94,55.944,,7.340,263,23,42,,
T,2025-10-21 17:58:05,51.49066840,0.29408387,9.94,55.668,,4.940,253,23,42,,
T,2025-10-21 17:58:06,51.49065586,0.29403306,9.94,55.622,,2.760,246,23,42,,
T,2025-10-21 17:58:07,51.49065528,0.29401713,9.94,56.217,,0.000,,23,42,,
T,2025-10-21 17:58:08,51.49065172,0.29400877,9.94,55.594,,0.360,252,23,42,,
T,2025-10-21 17:58:09,51.49065017,0.29400370,9.94,55.630,,0.470,252,23,42,,
T,2025-10-21 17:58:10,51.49064762,0.29399742,9.94,55.775,,0.710,252,23,42,,
T,2025-10-21 17:58:11,51.49063865,0.29398011,9.94,55.891,,1.640,252,23,42,,
T,2025-10-21 17:58:12,51.49062999,0.29394871,9.94,56.733,,2.590,238,23,42,,
T,2025-10-21 17:58:13,51.49062201,0.29391678,9.94,56.496,,2.680,258,24,42,,
T,2025-10-21 17:58:14,51.49060530,0.29390357,9.94,56.821,,1.360,224,24,42,,
T,2025-10-21 17:58:15,51.49059106,0.29388471,9.94,56.780,,2.280,223,24,42,,
T,2025-10-21 17:58:16,51.49056471,0.29385291,9.94,57.032,,4.460,217,24,42,,
T,2025-10-21 17:58:17,51.49051350,0.29379668,9.94,56.756,,6.860,216,24,42,,
T,2025-10-21 17:58:18,51.49046717,0.29373121,9.94,57.023,,7.230,222,24,42,,
T,2025-10-21 17:58:19,51.49043867,0.29364409,9.94,57.726,,6.960,248,24,42,,
T,2025-10-21 17:58:20,51.49043272,0.29354177,9.94,57.721,,8.080,273,24,42,,
T,2025-10-21 17:58:21,51.49042312,0.29344014,9.94,57.443,,7.730,268,24,42,,
T,2025-10-21 17:58:22,51.49046293,0.29328463,9.94,57.486,,11.710,292,25,42,,
T,2025-10-21 17:58:23,51.49048365,0.29313163,9.94,58.464,,11.130,283,25,42,,
T,2025-10-21 17:58:24,51.49049564,0.29296883,9.94,58.586,,11.460,276,23,42,,
T,2025-10-21 17:58:25,51.49050235,0.29281620,3.79,58.702,,10.590,272,23,42,,
T,2025-10-21 17:58:26,51.49050178,0.29265839,3.79,58.698,,10.850,269,24,42,,
T,2025-10-21 17:58:27,51.49050043,0.29251329,3.79,58.290,,10.810,266,24,42,,
T,2025-10-21 17:58:28,51.49049426,0.29235387,3.79,58.492,,11.090,264,23,42,,
T,2025-10-21 17:58:29,51.49047809,0.29220158,3.79,58.373,,11.060,260,23,42,,
T,2025-10-21 17:58:30,51.49044728,0.29205013,3.79,58.946,,10.460,250,24,42,,
T,2025-10-21 17:58:31,51.49041420,0.29192080,3.79,59.031,,10.070,245,24,42,,
T,2025-10-21 17:58:32,51.49037671,0.29179991,3.79,58.773,,8.380,241,24,42,,
T,2025-10-21 17:58:33,51.49034662,0.29171852,3.79,58.490,,5.940,232,26,42,,
T,2025-10-21 17:58:34,51.49031563,0.29165572,3.79,59.201,,5.000,230,26,42,,
T,2025-10-21 17:58:35,51.49028795,0.29160252,3.79,58.705,,5.040,223,27,42,,
T,2025-10-21 17:58:36,51.49025647,0.29155164,3.79,58.308,,4.810,220,27,42,,
T,2025-10-21 17:58:37,51.49021236,0.29149714,3.79,58.828,,7.080,214,27,42,,
T,2025-10-21 17:58:38,51.49016618,0.29140998,3.79,57.855,,8.780,226,27,42,,
T,2025-10-21 17:58:39,51.49013478,0.29131127,3.79,57.678,,8.330,249,25,42,,
T,2025-10-21 17:58:40,51.49010496,0.29120853,3.95,57.520,,7.950,252,26,42,,
T,2025-10-21 17:58:41,51.49014362,0.29111790,3.79,56.876,,8.040,300,26,42,,
T,2025-10-21 17:58:42,51.49018046,0.29102327,3.79,57.456,,7.850,310,26,42,,
T,2025-10-21 17:58:43,51.49022967,0.29095823,3.79,57.477,,7.980,327,26,42,,
T,2025-10-21 17:58:44,51.49029813,0.29092434,3.79,57.505,,7.890,353,26,42,,
T,2025-10-21 17:58:45,51.49036246,0.29091260,3.92,56.967,,7.530,360,26,42,,
T,2025-10-21 17:58:46,51.49043274,0.29097789,3.79,57.205,,9.020,34,26,42,,
T,2025-10-21 17:58:47,51.49048720,0.29105017,3.79,58.315,,8.610,56,27,42,,
T,2025-10-21 17:58:48,51.49051956,0.29116168,3.79,58.044,,8.780,77,27,42,,
T,2025-10-21 17:58:49,51.49051921,0.29127763,3.79,57.510,,8.720,101,27,42,,
T,2025-10-21 17:58:50,51.49049740,0.29137867,3.79,56.914,,7.620,108,27,42,,
T,2025-10-21 17:58:51,51.49043805,0.29148094,3.79,57.279,,10.000,131,26,42,,
T,2025-10-21 17:58:52,51.49035987,0.29155104,4.46,57.133,,10.540,147,26,42,,
T,2025-10-21 17:58:53,51.49026611,0.29146887,4.05,54.848,,11.760,197,26,42,,
T,2025-10-21 17:58:54,51.49017156,0.29143725,3.91,54.541,,10.880,205,26,42,,
T,2025-10-21 17:58:55,51.49008650,0.29138314,3.84,54.610,,9.900,208,26,42,,
T,2025-10-21 17:58:56,51.49000294,0.29132821,3.79,54.247,,10.060,207,27,42,,
T,2025-10-21 17:58:57,51.48992303,0.29128108,3.79,54.563,,9.670,200,24,42,,
T,2025-10-21 17:58:58,51.48983474,0.29124140,3.79,54.691,,10.330,194,23,42,,
T,2025-10-21 17:58:59,51.48973795,0.29122138,3.79,54.505,,11.030,188,23,42,,
T,2025-10-21 17:59:00,51.48963157,0.29123023,3.79,54.273,,11.180,179,23,42,,
T,2025-10-21 17:59:01,51.48953450,0.29122780,3.79,55.032,,10.830,180,25,42,,
T,2025-10-21 17:59:02,51.48943454,0.29122267,3.79,55.619,,11.350,182,24,42,,
T,2025-10-21 17:59:03,51.48932157,0.29122531,3.79,55.423,,12.020,182,23,42,,
T,2025-10-21 17:59:04,51.48920812,0.29121482,3.79,55.420,,12.200,182,24,42,,
T,2025-10-21 17:59:05,51.48910421,0.29121282,3.79,55.366,,11.700,181,24,42,,
T,2025-10-21 17:59:06,51.48899945,0.29121058,3.79,56.236,,11.940,181,24,42,,
T,2025-10-21 17:59:07,51.48888952,0.29120855,3.79,55.654,,12.070,181,24,42,,
T,2025-10-21 17:59:08,51.48877774,0.29120594,3.79,55.905,,12.390,182,24,42,,
T,2025-10-21 17:59:09,51.48866695,0.29119802,3.79,56.090,,12.330,183,24,42,,
T,2025-10-21 17:59:10,51.48855778,0.29118625,3.79,56.010,,12.050,184,23,42,,
T,2025-10-21 17:59:11,51.48845211,0.29117340,3.79,55.808,,11.980,185,23,42,,
T,2025-10-21 17:59:12,51.48834217,0.29115396,3.79,56.601,,12.570,187,23,42,,
T,2025-10-21 17:59:13,51.48822822,0.29112917,3.79,56.306,,12.850,188,23,42,,
T,2025-10-21 17:59:14,51.48811587,0.29108633,3.79,56.216,,12.460,190,22,42,,
T,2025-10-21 17:59:15,51.48801199,0.29104680,3.79,55.943,,12.150,193,22,42,,
T,2025-10-21 17:59:16,51.48790969,0.29100091,3.79,55.944,,12.130,198,21,42,,
T,2025-10-21 17:59:17,51.48780299,0.29094547,3.79,55.862,,12.610,199,22,42,,
T,2025-10-21 17:59:18,51.48769462,0.29087897,3.79,55.609,,12.770,201,22,42,,
T,2025-10-21 17:59:19,51.48759916,0.29078868,3.79,55.365,,12.880,209,22,42,,
T,2025-10-21 17:59:20,51.48749846,0.29069218,3.79,54.985,,13.100,213,22,42,,
T,2025-10-21 17:59:21,51.48739620,0.29057357,3.79,53.745,,13.310,217,22,42,,
T,2025-10-21 17:59:22,51.48731127,0.29044938,3.79,53.301,,13.510,223,22,42,,
T,2025-10-21 17:59:23,51.48722895,0.29031407,3.79,52.695,,13.390,228,22,42,,
T,2025-10-21 17:59:24,51.48715024,0.29016037,3.79,51.680,,13.660,234,21,42,,
T,2025-10-21 17:59:25,51.48707671,0.28999724,3.79,51.210,,13.540,239,21,42,,
T,2025-10-21 17:59:26,51.48701776,0.28982250,3.79,50.440,,13.750,245,21,42,,
T,2025-10-21 17:59:27,51.48697078,0.28963601,9.94,49.069,,14.050,250,21,42,,
T,2025-10-21 17:59:28,51.48693233,0.28944274,9.94,49.537,,13.900,254,21,42,,
T,2025-10-21 17:59:29,51.48691031,0.28923283,9.94,48.978,,13.960,261,19,42,,
T,2025-10-21 17:59:30,51.48689398,0.28902964,9.94,48.788,,14.040,266,19,42,,
T,2025-10-21 17:59:31,51.48689705,0.28883277,9.94,47.925,,13.560,272,19,42,,
T,2025-10-21 17:59:32,51.48689561,0.28862513,9.94,47.964,,14.190,269,19,42,,
T,2025-10-21 17:59:33,51.48690291,0.28842538,9.97,48.498,,13.400,272,19,42,,
T,2025-10-21 17:59:34,51.48693257,0.28823349,9.94,47.155,,13.710,284,18,42,,
T,2025-10-21 17:59:35,51.48694884,0.28805805,10.11,47.025,,12.700,283,19,42,,
T,2025-10-21 17:59:36,51.48697170,0.28787393,10.53,46.932,,13.030,282,16,42,,
T,2025-10-21 17:59:37,51.48699935,0.28771863,11.66,47.279,,11.730,283,17,42,,
T,2025-10-21 17:59:38,51.48702758,0.28756098,13.18,47.552,,11.730,285,18,42,,
T,2025-10-21 17:59:39,51.48703673,0.28742152,13.81,47.837,,10.310,282,19,42,,
T,2025-10-21 17:59:40,51.48698180,0.28740855,13.51,47.876,,5.320,259,19,42,,
T,2025-10-21 17:59:41,51.48696239,0.28735803,13.63,47.826,,5.390,262,19,42,,
T,2025-10-21 17:59:42,51.48694397,0.28744712,12.42,47.848,,0.860,276,13,42,,
T,2025-10-21 17:59:43,51.48694524,0.28739821,11.67,48.078,,3.360,245,10,42,,
T,2025-10-21 17:59:44,51.48693713,0.28737071,11.33,48.333,,3.210,239,13,42,,
T,2025-10-21 17:59:45,51.48687498,0.28730324,10.80,46.338,,8.010,225,16,42,,
T,2025-10-21 17:59:46,51.48683408,0.28723552,10.29,46.533,,8.020,217,16,42,,
T,2025-10-21 17:59:47,51.48678879,0.28716799,10.18,45.822,,7.400,225,16,42,,
T,2025-10-21 17:59:48,51.48673752,0.28707431,10.16,47.610,,8.690,238,18,42,,
T,2025-10-21 17:59:49,51.48671068,0.28694275,10.27,49.274,,9.750,252,21,42,,
T,2025-10-21 17:59:50,51.48669510,0.28680181,10.52,50.233,,9.410,260,21,42,,
T,2025-10-21 17:59:51,51.48669833,0.28665687,10.39,49.492,,9.310,269,20,42,,
T,2025-10-21 17:59:52,51.48674241,0.28654854,10.56,50.105,,7.890,298,21,42,,
T,2025-10-21 17:59:53,51.48681350,0.28645085,10.30,49.741,,10.040,322,22,42,,
T,2025-10-21 17:59:54,51.48688537,0.28636681,10.24,49.546,,9.150,330,22,42,,
T,2025-10-21 17:59:55,51.48695682,0.28633403,10.19,52.007,,8.190,347,21,42,,
T,2025-10-21 17:59:56,51.48704162,0.28630464,10.20,52.945,,8.980,349,20,42,,
T,2025-10-21 17:59:57,51.48714099,0.28631964,9.94,52.271,,11.020,10,21,42,,
T,2025-10-21 17:59:58,51.48723975,0.28638307,9.94,51.147,,10.930,20,20,42,,
T,2025-10-21 17:59:59,51.48734435,0.28645990,9.94,48.507,,12.110,32,20,42,,
T,2025-10-21 18:00:00,51.48743504,0.28656850,9.94,49.577,,13.020,40,23,42,,
T,2025-10-21 18:00:01,51.48753417,0.28665929,9.94,49.559,,13.270,36,23,42,,
T,2025-10-21 18:00:02,51.48763410,0.28671186,9.94,49.178,,12.200,16,23,42,,
T,2025-10-21 18:00:03,51.48774445,0.28675593,9.94,49.931,,12.550,9,22,42,,
T,2025-10-21 18:00:04,51.48786375,0.28679433,9.94,50.365,,13.600,9,22,42,,
T,2025-10-21 18:00:05,51.48798740,0.28682490,9.94,52.114,,14.200,9,22,42,,
T,2025-10-21 18:00:06,51.48811622,0.28685527,9.94,52.975,,14.780,9,20,42,,
T,2025-10-21 18:00:07,51.48825162,0.28688633,9.94,53.890,,15.320,9,17,42,,
T,2025-10-21 18:00:08,51.48839167,0.28692119,9.94,54.669,,16.070,10,18,42,,
T,2025-10-21 18:00:09,51.48853574,0.28695653,3.79,55.595,,16.840,11,20,42,,
